AX,AY,AZ,GX,GY,GZ,Output
14.680649,-2.4853668,39.948303,-2.3561401,-2.1924133,-0.8834686,3
11.213852,-2.5715637,41.032867,-0.9936676,-0.57214355,-0.6469879,3
9.487625,-1.2379913,33.98195,-0.40563965,0.2811432,-0.40304565,3
9.468475,1.0293274,26.854416,-0.031723022,1.0523834,-0.16548157,3
8.28096,3.0811462,20.940735,0.07054138,1.4699707,-0.20170593,3
6.4996643,3.574356,16.267242,0.09291077,1.4273682,-0.3018341,3
3.7654877,3.0739746,12.912979,0.18878174,1.0662384,-0.39665222,3
1.4407196,2.5664062,10.700729,0.46469116,0.46116638,-0.28373718,3
0.99539185,3.1003113,8.605804,0.72779846,0.12667847,-0.10369873,3
1.8621063,4.333313,6.271454,0.86735535,0.047851562,-0.028060913,3
3.0041351,5.614212,3.3050385,0.9355316,0.11495972,-0.09411621,3
3.2794647,6.033203,1.57164,0.8087616,0.25556946,-0.25923157,3
3.1932678,6.083481,-0.032470703,0.66922,0.32374573,-0.36468506,3
2.3361511,5.23114,-1.0643768,0.088653564,0.5133667,-0.6459198,3
0.794281,4.187271,-0.11387634,-0.21282959,0.6603699,-0.73114014,3
-0.50816345,3.5528107,1.4662933,-0.26501465,0.77648926,-0.71409607,3
-1.3820496,3.2128296,2.3808746,-0.07646179,0.8169708,-0.6459198,3
-1.961441,3.119461,1.9403534,0.21540833,0.78393555,-0.5383301,3
-2.1410065,3.119461,0.690567,0.47001648,0.68699646,-0.39665222,3
-1.8273621,3.313385,-0.91593933,0.6148834,0.54852295,-0.28799438,3
-1.6717377,3.392395,-1.5958862,0.6564331,0.39831543,-0.2230072,3
-1.5472412,3.4211273,-1.6222229,0.6191559,0.32481384,-0.16975403,3
-1.3652802,3.399582,-1.5360413,0.54777527,0.29818726,-0.14099121,3
-1.9063721,2.7411804,-0.32696533,0.53819275,0.22254944,-0.10902405,3
-2.4259186,1.8768616,1.5309448,0.6745453,0.14479065,-0.004638672,3
-2.6820984,1.2376099,2.6418457,0.96429443,0.063827515,0.16687012,3
-2.5456238,0.6079407,3.5947418,1.3062439,0.052108765,0.38311768,3
-1.7507477,0.715683,3.3481445,1.5171661,0.16183472,0.61854553,3
-0.7691345,1.4794312,3.235611,1.516098,0.35464478,0.81881714,3
0.08560181,2.5209045,3.879654,1.3637695,0.48460388,0.9647522,3
1.7232361,3.5432281,5.7399445,1.2316742,0.38127136,0.9977875,3
2.781479,4.0268555,9.412643,1.2796173,0.01802063,0.89338684,3
1.9411011,4.5248566,13.298447,1.5342102,-0.45283508,0.82307434,3
1.5771942,5.1569214,16.60962,1.8601837,-0.9322052,0.92640686,3
1.3329773,6.222351,17.856995,2.0295563,-1.0121002,1.2076416,3
4.7878113,8.147278,15.374207,1.7291565,-0.740448,1.4782104,3
10.648819,8.755417,12.407791,0.47320557,-0.7393799,1.2917938,3
12.506714,7.6468964,16.453995,-0.43865967,-0.89172363,1.0190887,3
11.412567,5.700409,24.338104,-1.2184296,-0.7585602,0.75382996,3
9.566635,3.5216827,29.626892,-1.3292236,-0.2429657,0.6078949,3
7.7183228,2.142624,30.177567,-0.8914032,0.20550537,0.56848145,3
6.6864166,1.5440674,28.515991,-0.56329346,0.28007507,0.6324005,3
6.284195,1.9582672,25.666885,-0.24584961,0.33546448,0.74850464,3
6.016037,2.8536987,23.002136,-0.087127686,0.44093323,0.8039093,3
5.853241,3.3947906,20.495407,0.04496765,0.5975189,0.7857971,3
5.2714386,3.222412,17.040573,0.18984985,0.7594452,0.7282715,3
4.4047394,3.0811462,13.348724,0.31980896,0.821228,0.7059021,3
4.273056,3.1457977,9.654465,0.41249084,0.8105774,0.6877899,3
4.498108,3.1912842,6.290619,0.4337921,0.774353,0.5993805,3
4.8404846,2.968628,2.9937897,0.33898926,0.69766235,0.45768738,3
4.929077,2.7459717,1.5141754,0.15362549,0.55171204,0.30856323,3
5.0607452,1.2591705,-1.646164,-0.02746582,0.3695526,0.20948792,3
4.1006775,0.42358398,-1.8568573,-0.2778015,-0.024597168,0.12852478,3
3.2124329,-0.1558075,-0.08514404,-0.41415405,-0.3878479,0.13172913,3
3.4686127,-0.2755127,2.1797638,-0.30976868,-0.5327301,0.1487732,3
3.976181,0.15304565,3.635437,-0.06262207,-0.26107788,0.06567383,3
3.9402618,0.5720215,2.7878876,0.15150452,0.24705505,-0.08453369,3
3.3488922,0.5121765,-0.09472656,0.2015686,0.8286896,-0.25177002,3
2.846115,0.41641235,-2.0076904,0.05882263,1.3751678,-0.4382019,3
2.3313599,0.43795776,-3.547165,-0.16595459,1.7906189,-0.6192932,3
1.7399902,0.368515,-5.8575745,-0.49086,1.9781036,-0.78015137,3
1.1701813,-0.026519775,-6.0131836,-0.84239197,1.8396149,-0.93247986,3
0.3321991,-0.6657715,-5.1153717,-1.0309448,1.5775604,-0.9931946,3
-0.54167175,-1.7359772,-3.006073,-1.1183014,0.92881775,-0.9239502,3
-0.6087189,-2.550003,0.87731934,-0.94039917,0.24491882,-0.75990295,3
-0.0843811,-2.7487335,3.575592,-0.54411316,-0.3867798,-0.58839417,3
1.2396088,-2.5763397,6.8269196,-0.047714233,-0.8352661,-0.4190216,3
2.4151611,-1.9777985,7.48053,0.32939148,-1.02594,-0.30290222,3
4.790207,-0.7160492,7.188431,0.36775208,-0.996109,-0.30717468,3
6.0974426,0.5049896,8.316101,0.1312561,-0.79371643,-0.41049194,3
6.4158783,0.9790497,9.798111,-0.20750427,-0.33457947,-0.50424194,3
5.233139,1.2352295,12.982407,-0.49298096,0.1650238,-0.5021057,3
3.5308533,2.8058167,16.415695,-0.5270691,0.5442505,-0.31782532,3
3.1908875,5.6357727,17.766022,-0.32254028,0.7040405,-0.05256653,3
4.2467194,7.8887024,15.941635,-0.16914368,0.41749573,0.108291626,3
8.094208,8.901459,13.7174225,-0.3896637,-0.42193604,-0.062149048,3
9.770142,8.463318,16.193024,-0.91696167,-1.6107788,-0.55537415,3
9.930557,5.8919525,23.775467,-1.2695618,-2.4565887,-0.85365295,3
10.881058,2.846527,30.237411,-1.1960602,-2.4576569,-0.9260864,3
9.997589,1.8792572,32.69626,-0.80511475,-1.7364807,-0.9101105,3
9.116531,2.5520325,30.40741,-0.3981781,-0.7649536,-0.7897339,3
8.525162,3.478592,26.01883,-0.22241211,0.14479065,-0.67149353,3
7.2873535,4.3859863,21.240005,-0.22454834,0.9117737,-0.6374054,3
5.360031,4.6469574,16.013458,-0.348114,1.4326935,-0.6778717,3
2.72641,4.4578247,11.229843,-0.4951172,1.5189819,-0.69065857,3
0.5596466,4.2447357,7.9928894,-0.58673096,1.1855469,-0.6320801,3
-0.20410156,4.218399,6.300186,-0.5228119,0.5506439,-0.5223541,3
0.10954285,4.570343,4.8085938,-0.2927246,-0.2589569,-0.45843506,3
0.8230133,4.9486237,3.424759,0.00022888184,-1.1186218,-0.47654724,3
1.5508575,5.221573,2.6538239,0.23777771,-1.8334198,-0.5479126,3
2.3385468,4.958206,2.385666,0.33792114,-2.1689758,-0.66189575,3
3.3369293,4.376419,2.1869507,0.29530334,-2.0752258,-0.75032043,3
3.5093079,3.5312653,2.0552673,0.16960144,-1.7503204,-0.88986206,3
2.8413239,2.85849,2.1701965,-0.006164551,-1.1164856,-1.0219574,3
1.6250763,2.2862701,1.8469696,-0.11907959,-0.52207947,-1.0400696,3
0.53092957,2.1091003,1.1143494,-0.221344,0.049972534,-0.98786926,3
-0.18733215,2.1474152,0.31707764,-0.30763245,0.45903015,-0.93247986,3
-0.9367218,2.1569977,-0.53526306,-0.46209717,1.0087128,-0.8430023,3
-1.3054352,2.2958527,-1.7658844,-0.7433319,1.5828857,-0.6949158,3
-1.2383881,2.7268066,-2.417099,-0.9489136,1.6627808,-0.6363373,3
-1.5209045,2.8489075,-0.8369293,-0.98620605,1.4209747,-0.63420105,3
-1.7914581,2.5568237,0.8437958,-0.76142883,0.963974,-0.6427307,3
-2.1529846,1.953476,3.3840485,-0.43226624,0.5740814,-0.62887573,3
-2.6150513,1.5368958,5.1270294,0.26974487,0.10643005,-0.5468445,3
-2.6150513,1.2519836,5.90036,0.7544403,-0.036315918,-0.441391,3
-2.4067688,1.3477478,5.7686768,1.0143585,0.028671265,-0.30397034,3
-2.3540955,1.3621216,5.5220795,1.0410004,0.13945007,-0.1761322,3
-1.6717377,1.814621,6.2618866,0.8843994,0.22468567,0.043304443,3
-1.0133362,2.3772583,9.338425,0.83540344,0.15969849,0.20628357,3
-0.2902832,2.7268066,12.9943695,0.9568329,0.03186035,0.34902954,3
-0.44111633,3.5647736,17.203384,1.244461,-0.09277344,0.51309204,3
-0.4554901,5.9589844,20.442734,1.6471252,-0.19822693,0.74531555,3
0.016174316,7.1896057,19.975876,1.8942719,-0.2632141,1.0116272,3
2.47023,9.397049,16.250488,1.6417999,-0.46774292,1.1586304,3
7.62973,10.07222,13.154785,0.7863922,-0.97694397,1.021225,3
9.154831,9.325226,15.709396,-0.17874146,-1.3881378,0.75382996,3
9.324829,5.985321,22.432312,-0.80404663,-1.3423309,0.5162811,3
8.350388,4.4051514,24.472183,-0.9712982,-0.8874512,0.41934204,3
5.036804,2.0157318,25.772232,-0.8583679,-0.42832947,0.53118896,3
4.4095306,1.4171753,24.59668,-0.63360596,-0.17266846,0.7602234,3
4.340103,1.4890137,21.840958,-0.43440247,-0.029922485,0.99139404,3
4.5364227,1.8840485,20.253601,-0.37687683,-0.009674072,1.1085663,3
4.790207,2.4251404,17.423645,-0.31721497,-0.11300659,1.1415863,3
4.5388184,2.0971375,14.660736,-0.19364929,-0.215271,1.0925903,3
4.048004,1.7427979,12.687912,-0.0647583,-0.28451538,1.0435944,3
3.521286,1.2232513,9.422226,0.01940918,-0.29730225,1.023346,3
3.4063568,0.7970886,7.406311,0.049224854,-0.22059631,1.0148315,3
3.4997406,0.5337219,5.797409,0.011947632,-0.011810303,0.99565125,3
3.624237,0.2679596,4.1310425,-0.071136475,0.2864685,0.94770813,3
3.7822418,0.088394165,2.5173492,-0.19683838,0.5176239,0.8497162,3
3.2267914,-0.5197296,1.3848877,-0.33319092,0.6241455,0.737854,3
2.6569672,-1.427124,0.48228455,-0.46528625,0.6348114,0.67074585,3
2.0488434,-2.1094818,0.34820557,-0.5750122,0.57196045,0.6409149,3
1.6609802,-2.356079,0.90605164,-0.60591125,0.5410614,0.6537018,3
1.2396088,-1.9394836,1.844574,-0.49725342,0.6092377,0.69844055,3
1.0504608,-1.2284088,1.6075592,-0.25543213,0.70617676,0.72294617,3
1.220459,-0.55563354,0.5086212,-0.12866211,0.7370758,0.71229553,3
1.809433,0.15304565,-0.5448303,-0.008285522,0.70191956,0.60150146,3
2.56839,0.84017944,-1.5958862,0.021530151,0.5410614,0.42573547,3
3.2004547,1.1514282,-2.4673767,-0.02532959,0.3365326,0.25315857,3
3.040039,0.84736633,-2.4673767,-0.17021179,0.0009765625,0.016677856,3
2.6856995,-0.13426208,-1.2487335,-0.38220215,-0.3633423,-0.14311218,3
2.8173828,-1.0991211,0.9252014,-0.46635437,-0.5124817,-0.171875,3
3.4326935,-1.4630432,3.9778137,-0.4493103,-0.65097046,-0.18998718,3
4.3233337,-1.5396576,6.805359,-0.28312683,-0.6637573,-0.22193909,3
5.3145447,-1.4654388,8.308929,-0.055160522,-0.470932,-0.29971313,3
6.4182587,-1.082367,8.984085,0.0012969971,-0.21633911,-0.4190216,3
7.4094696,-0.79745483,9.321671,-0.10203552,0.07659912,-0.56388855,3
7.3855286,-0.88842773,10.087814,-0.2532959,0.27368164,-0.6704254,3
6.451782,-1.4414978,13.4995575,-0.43652344,0.5357361,-0.72262573,3
4.9147034,-1.7479553,16.894531,-0.23306274,0.7029877,-0.55963135,3
3.8038025,-0.17495728,19.726868,0.3496399,0.694458,-0.171875,3
4.881195,4.3788147,17.517029,0.89611816,0.46009827,0.19351196,3
7.90506,7.594223,13.377441,0.81622314,-0.001159668,0.23825073,3
14.369415,10.541489,7.1980133,-0.21176147,-0.7447052,-0.42648315,3
13.63678,7.067505,11.900223,-1.6466675,-1.681076,-1.1455231,3
11.711838,2.9351044,19.255219,-2.6054077,-1.7662964,-1.2925415,3
9.315247,-2.0304718,30.120102,-2.7715912,-1.0813293,-1.126358,3
7.711136,-1.3624878,33.49832,-2.1111298,-0.2110138,-0.8493805,3
7.7183228,-0.14622498,31.240585,-1.158783,0.3365326,-0.63526917,3
6.621765,1.7427979,25.202408,-0.41415405,0.614563,-0.5628357,3
5.6545105,2.7387848,20.459503,-0.008285522,0.8947296,-0.5266113,3
4.426285,3.7012482,11.545883,-0.07434082,0.98313904,-0.5500488,3
3.3465118,3.9191284,7.6888275,-0.45463562,0.87768555,-0.58413696,3
2.4510803,3.6246338,7.073517,-0.78593445,0.66889954,-0.56495667,3
2.367279,3.3947906,7.5499573,-0.8583679,0.4196167,-0.4893341,3
2.9466705,3.8856049,6.8771973,-0.74438477,0.22254944,-0.45204163,3
3.6577454,4.6038666,5.5867157,-0.6229553,0.098983765,-0.49891663,3
4.0815277,5.195236,4.061615,-0.56222534,0.054229736,-0.6427307,3
4.206024,5.104248,2.804657,-0.58566284,0.033996582,-0.8781433,3
3.605072,4.0819244,2.069641,-0.6453247,0.0393219,-1.1295471,3
2.434311,2.6980743,2.0983582,-0.6751404,0.032928467,-1.3202362,3
0.90441895,1.2926788,2.938736,-0.5920563,-0.029922485,-1.3841553,3
-0.25198364,0.52653503,3.8197937,-0.35662842,-0.057617188,-1.3362122,3
-1.2886658,0.4331665,3.8772583,0.0023651123,-0.029922485,-1.206253,3
-2.107483,0.70610046,2.3162384,0.34431458,0.00630188,-1.0379333,3
-2.598297,1.2471924,0.3338318,0.51794434,0.035064697,-0.8600464,3
-2.440277,1.8194122,-0.9326935,0.4369812,0.14691162,-0.6704254,3
-2.1601562,2.3317719,-1.7610931,0.26867676,0.23106384,-0.59265137,3
-2.0691833,2.6310425,-1.6294098,-0.038116455,0.2577057,-0.521286,3
-2.0811462,2.5472412,-0.4945526,-0.15423584,0.10643005,-0.4925232,3
-1.9973602,2.0923462,2.0935822,-0.0690155,-0.42939758,-0.46376038,3
-2.258316,1.2160645,5.177307,0.1589508,-0.7819977,-0.4147644,3
-2.4690094,0.502594,8.000076,0.7128906,-1.2539062,-0.24325562,3
-2.538437,0.20811462,10.394272,1.1911926,-1.2730865,-0.027008057,3
-1.7292023,0.25120544,10.916214,1.4564514,-1.0579071,0.14450073,3
-0.5919647,0.6534271,10.334412,1.5597839,-0.613678,0.35009766,3
0.61950684,1.4243622,9.970505,1.3584442,-0.036315918,0.5077667,3
1.7471771,1.7571564,11.227463,1.1528473,0.32800293,0.54930115,3
1.8166046,1.6087189,13.870651,1.1230164,0.50697327,0.57699585,3
0.72006226,1.680542,17.200989,1.3999939,0.5218811,0.69418335,3
-0.38606262,2.2479706,18.438797,1.7429962,0.48779297,0.8816681,3
-1.5280914,4.012497,15.438858,2.0657806,0.28752136,1.3652954,3
1.3018494,6.1768494,10.88269,1.672699,-0.21847534,1.6731567,3
7.1173706,6.938217,9.819672,0.86203,-0.8800049,1.5783539,3
11.460449,6.79216,14.330338,0.08119202,-1.3295441,1.2151031,3
11.771698,5.5759125,18.558502,-0.33639526,-1.3998566,0.9146881,3
9.7222595,2.9470825,22.944672,-0.619751,-0.87361145,0.5833893,3
8.225891,1.7188568,23.047623,-0.732666,-0.24084473,0.5802002,3
7.280182,0.33979797,22.178528,-0.84239197,0.32907104,0.7282715,3
7.55072,0.4906311,20.837784,-0.955307,0.7168274,0.8529053,3
7.6464844,1.0556641,20.344574,-1.0117645,0.92030334,0.81988525,3
7.0934296,1.170578,19.784332,-0.85624695,1.01297,0.68460083,3
5.8795624,0.79229736,17.289581,-0.5984497,0.96076965,0.5514374,3
4.043213,0.25120544,13.90657,-0.3662262,0.8435974,0.4875183,3
3.1765137,-0.040893555,11.502792,-0.15635681,0.75624084,0.49710083,3
3.454239,-0.13905334,9.156464,0.013015747,0.68273926,0.5194855,3
4.1916504,0.18894958,7.473343,0.06626892,0.72003174,0.5088196,3
5.0966644,0.64146423,6.0440063,-0.016815186,0.8925934,0.4225464,3
4.632187,0.3254242,4.9929504,-0.18832397,1.0822144,0.3053589,3
4.0767365,-0.38565063,4.35849,-0.38432312,1.2441406,0.2510376,3
3.375229,-0.9818115,4.382431,-0.50790405,1.2878113,0.23078918,3
2.374466,-1.5157166,4.9187317,-0.4407959,1.1226959,0.259552,3
1.9028015,-1.8389282,5.378418,-0.15423584,0.82762146,0.34797668,3
1.9195557,-1.6928864,5.3257446,0.27825928,0.5155029,0.41615295,3
2.5659943,-0.6538086,3.556427,0.71395874,0.26515198,0.4129486,3
2.8317566,0.2344513,1.3154602,0.990921,0.12135315,0.32240295,3
3.284256,0.6941376,-0.5304718,1.0005188,0.15437317,0.13705444,3
3.624237,1.0604401,-1.428299,0.87693787,0.26835632,-0.011016846,3
3.9594269,0.99819946,-1.1529541,0.6788025,0.4345398,-0.23579407,3
3.47818,0.581604,-1.2559052,0.526474,0.52934265,-0.44032288,3
2.695282,-0.1558075,-1.512085,0.37200928,0.50057983,-0.5692291,3
2.209259,-0.83815,-0.6980591,0.21861267,0.36741638,-0.61608887,3
2.3505096,-1.1182709,0.58283997,0.11528015,0.17353821,-0.6320801,3
2.743164,-1.2547455,2.9052124,0.15576172,-0.044830322,-0.6874695,3
2.5444489,-1.5348663,5.1820984,0.2793274,-0.21954346,-0.7215576,3
2.5779724,-2.023285,6.5180664,0.45083618,-0.40382385,-0.70770264,3
2.8125916,-2.4063568,8.289764,0.54138184,-0.4901123,-0.63845825,3
3.3105927,-2.2435455,10.786926,0.5786743,-0.35694885,-0.5457916,3
3.8612518,-1.3600922,13.667145,0.6702881,-0.18118286,-0.49038696,3
2.6928864,0.660614,16.046982,1.0793457,0.07659912,-0.3125,3
2.324173,4.666107,15.479553,1.4947968,0.098983765,-0.10583496,3
3.3225555,8.037155,10.571442,1.5129089,-0.22912598,0.014541626,3
7.529175,10.730621,5.00972,0.7672272,-0.9034424,-0.20809937,3
11.50116,11.803223,3.1925201,-0.59098816,-1.9101105,-0.90797424,3
10.560226,7.237488,13.013535,-1.8980713,-2.7261047,-1.4161072,3
10.126877,2.5759735,21.108322,-2.609665,-2.8507385,-1.4736328,3
8.951324,-1.9825897,32.995544,-2.4072723,-2.3522034,-1.2935944,3
7.4262238,-2.4853668,38.952316,-1.447464,-1.3423309,-0.9452667,3
6.8396454,-1.2619324,33.893356,-0.5718231,-0.30581665,-0.60331726,3
6.8468323,0.3541565,27.007645,-0.19683838,0.6390686,-0.30822754,3
6.4972687,1.9199677,21.59674,-0.30549622,1.4785004,-0.17401123,3
5.395935,3.308609,16.856216,-0.49086,1.9056702,-0.17933655,3
3.3608704,3.8520813,13.461243,-0.6250763,2.077179,-0.2421875,3
1.4263611,3.8616638,11.090988,-0.49298096,1.7735748,-0.26455688,3
0.12390137,3.8401184,8.933807,-0.18618774,1.2739563,-0.26348877,3
-0.66378784,4.0340424,6.204422,0.11102295,0.7232208,-0.24111938,3
-0.81222534,4.4626007,3.307434,0.26867676,0.25450134,-0.22407532,3
-0.1490326,4.8049774,2.2108917,0.30062866,-0.05229187,-0.23472595,3
0.9211731,4.819336,1.6985321,0.27293396,-0.15881348,-0.31782532,3
1.3665009,4.2950134,1.4950256,0.24310303,-0.14497375,-0.47547913,3
0.43754578,3.2463531,1.6315002,0.26654053,-0.08956909,-0.5915985,3
-0.62068176,2.6023102,1.3394012,0.36668396,0.022277832,-0.58839417,3
-1.2072601,2.7651215,0.024978638,0.45509338,0.1842041,-0.5170288,3
-1.3628845,3.3349304,-1.9382629,0.43486023,0.3407898,-0.4467163,3
-1.4299316,3.9741821,-3.8033447,0.27825928,0.4196167,-0.4136963,3
-1.2264252,4.510498,-4.7466583,0.026855469,0.36315918,-0.427536,3
-1.0779877,4.4410553,-3.911087,-0.21920776,0.20550537,-0.49571228,3
-1.3173981,3.708435,-1.694046,-0.315094,-0.00541687,-0.56069946,3
-1.7052612,2.827362,0.6331177,-0.23092651,-0.24935913,-0.5660248,3
-2.0572052,1.8433533,2.7447968,0.011947632,-0.45283508,-0.48506165,3
-2.17453,1.2687378,4.3058167,0.30915833,-0.52526855,-0.3444519,3
-2.01651,0.8593292,5.280258,0.6500397,-0.40914917,-0.1207428,3
-1.7531433,0.6654053,5.462219,0.782135,-0.11514282,0.07525635,3
-0.972641,0.9048157,5.414337,0.76615906,0.24810791,0.24464417,3
-0.18255615,1.5560455,5.960205,0.69158936,0.47714233,0.33944702,3
0.4686737,1.7404022,7.7606506,0.59465027,0.6859436,0.4268036,3
0.83976746,1.304657,10.698334,0.6372528,0.75305176,0.4790039,3
-0.36212158,0.5169678,14.282455,0.8971863,0.7732849,0.575943,3
-3.1992493,1.1370544,17.12677,1.5011902,0.92030334,1.0158844,3
-4.2431183,3.6461792,15.814743,1.8995972,1.1152344,1.5740967,3
-2.8592682,7.776184,12.28569,1.8005219,1.1290894,2.0289612,3
1.9602661,12.045044,7.8229065,1.3296814,0.9160309,2.1088562,3
8.680786,14.67627,4.61467,-0.12440491,-0.32499695,1.4654388,3
10.641632,12.562195,10.947327,-1.161972,-1.9463348,0.6771393,3
9.985626,6.964554,22.044464,-1.4261627,-2.9412842,0.12106323,3
8.498825,1.4698486,30.31163,-1.1140442,-3.1990814,-0.093048096,3
5.2187653,-1.3074188,34.40811,-0.7177582,-2.8613892,0.020935059,3
4.1844788,-2.0903168,34.77443,-0.33425903,-1.8121033,0.4790039,3
4.936249,-0.5747986,32.315582,-0.16062927,-0.025665283,1.0297394,3
6.1405334,1.86969,27.256638,-0.23731995,1.2132416,1.1522522,3
5.7694397,3.2248077,22.30304,-0.38006592,2.0153809,1.0787354,3
4.419113,3.313385,17.177048,-0.49298096,2.336029,0.9391937,3
2.6114807,3.2559357,12.393433,-0.55796814,2.0654602,0.831604,3
1.7591553,2.9327087,9.565872,-0.49725342,1.4156494,0.7804718,3
1.6130981,2.2264252,7.32251,-0.32148743,0.72854614,0.7431793,3
2.051239,1.9271545,6.3121643,-0.09564209,0.063827515,0.69737244,3
3.1837006,1.2543793,5.6729126,0.14083862,-0.44750977,0.6345215,3
3.8157654,0.76356506,5.2371674,0.36029053,-0.6722717,0.562088,3
4.656128,0.1410675,4.236389,0.47853088,-0.5636139,0.48858643,3
5.130188,-0.117507935,3.2930756,0.48173523,-0.095962524,0.4268036,3
5.395935,-0.33058167,1.1550446,0.36775208,0.5218811,0.3522339,3
5.02005,-0.30903625,-0.2671051,0.21435547,1.0981903,0.2861786,3
4.364044,-0.069610596,-1.3612518,0.07054138,1.552002,0.21055603,3
3.1118774,0.48104858,-3.3412628,-0.049835205,1.8257751,0.13278198,3
2.3864288,0.94073486,-4.8974915,-0.1670227,1.8268433,0.040115356,3
2.0871582,1.0724182,-5.6995544,-0.25968933,1.5338898,-0.08026123,3
1.9195557,0.4954071,-5.1512756,-0.26608276,0.9224243,-0.24325562,3
1.8453369,-0.39283752,-3.4442139,-0.12654114,0.15649414,-0.38493347,3
2.099121,-1.3098145,-1.7227783,0.10888672,-0.5401764,-0.48506165,3
2.4103699,-2.023285,0.056106567,0.34431458,-1.0696106,-0.56495667,3
2.2738953,-2.5308533,1.4878387,0.5168762,-1.3220825,-0.6001129,3
2.0703888,-2.7223969,2.622696,0.5552368,-1.2581635,-0.55430603,3
1.7088776,-2.442276,3.8437347,0.43165588,-0.9460449,-0.42967224,3
1.6394348,-1.5300751,5.579529,0.18771362,-0.45495605,-0.26348877,3
2.1661682,-0.4335327,7.588272,-0.16488647,0.17141724,-0.090911865,3
2.8509064,0.928772,10.154846,-0.4993744,0.67315674,0.0049591064,3
2.4367065,2.1498108,14.126831,-0.5803375,0.8095093,0.035842896,3
1.3617096,3.775467,17.871368,0.039642334,0.55384827,0.08378601,3
1.1486206,7.0148315,18.745255,0.67240906,0.1927185,0.06993103,3
3.6026764,8.676407,13.487579,1.2188873,-0.5966339,-0.079193115,3
7.3807373,8.566269,8.325684,0.98347473,-1.5915985,-0.4222107,3
9.322433,6.7155457,8.80452,0.07798767,-2.522644,-0.8909302,3
8.843597,3.2008667,16.23613,-0.8914032,-2.890152,-1.0826721,3
8.429398,-0.68492126,23.761108,-1.4559937,-2.3532562,-0.8781433,3
8.951324,-1.6809082,27.120163,-1.6221619,-1.2688293,-0.53193665,3
9.164413,-0.3210144,25.42746,-1.6722412,0.0904541,-0.2102356,3
8.924988,1.2471924,22.08995,-1.8203125,0.8712921,-0.093048096,3
7.6201477,2.0851593,19.453934,-1.906601,1.3421478,-0.10157776,3
5.695221,2.233612,16.822708,-1.8522644,1.3890076,-0.116485596,3
4.1964417,1.7332153,14.572159,-1.5625153,0.9906006,-0.067489624,3
3.466217,1.7020874,13.2074585,-1.3920746,0.7391968,-0.02168274,3
3.9426575,3.0763702,10.937759,-0.9244232,0.16288757,0.06460571,3
5.225952,4.8768005,8.598618,-0.5803375,-0.19822693,-0.08453369,3
5.6856384,6.1265717,5.9865417,-0.5015106,-0.34843445,-0.38386536,3
4.7638702,6.1529083,3.9706268,-0.58354187,-0.42193604,-0.72262573,3
3.1956635,4.941452,3.259552,-0.73054504,-0.42193604,-0.9804077,3
2.3337555,3.830536,3.0129547,-0.91696167,-0.37826538,-1.1157074,3
1.7184448,2.5256958,3.4079895,-1.1438599,-0.27386475,-1.1838837,3
0.44233704,0.45950317,7.231537,-1.271698,-0.023529053,-1.1806793,3
-1.7315979,-0.59394836,11.342377,-0.9989929,0.30244446,-1.0453949,3
-3.1896667,-0.77111816,12.714249,-0.33106995,0.61776733,-0.75564575,3
-4.2239685,0.25360107,9.860367,0.36987305,0.8574524,-0.43074036,3
-3.9749603,1.5273132,6.082321,0.7832031,0.98420715,-0.17080688,3
-3.139389,2.6477966,3.4893951,0.9163513,0.9682312,-0.057891846,3
-2.5121002,3.6246338,0.61634827,0.78959656,0.7700958,-0.060028076,3
-2.4881592,3.4929504,0.30511475,0.51582336,0.5155029,-0.08239746,3
-3.0196838,2.4634552,2.9291534,0.28572083,0.2587738,-0.06854248,3
-3.2782593,1.5919647,5.9961243,0.31767273,0.11282349,0.041168213,3
-4.1617126,0.071640015,10.102188,0.6308594,0.08938599,0.23718262,3
-4.525635,-1.1901093,12.340759,1.1411285,0.1607666,0.5397186,3
-3.8025818,-1.5707855,13.331955,1.7621765,0.32800293,0.89338684,3
-1.7579346,-0.76153564,11.165207,2.2894897,0.5783386,1.1714172,3
0.42079163,0.44992065,8.0407715,2.4482117,0.7594452,1.2640991,3
1.8716736,1.2543793,6.896347,2.3001404,0.87449646,1.196991,3
2.027298,1.3692932,8.186813,2.0934753,0.9426727,1.0808716,3
0.5979614,0.99819946,11.105347,2.0561829,0.9778137,1.0180206,3
-2.4354858,0.91918945,12.675949,2.213852,1.1770172,1.1948547,3
-4.870392,2.269516,12.436523,2.390686,1.4199066,1.6518555,3
-5.162491,5.6788635,9.166046,2.2905426,1.5999298,2.3719788,3
-2.5001373,8.659637,5.361664,2.0135803,1.4955444,2.569046,3
4.636978,11.319595,2.2420197,1.0431213,0.8286896,2.5157776,3
9.715088,11.645218,7.5188293,-0.49404907,-0.3633423,1.661438,3
8.623322,9.140884,16.597656,-1.2120361,-1.1622925,0.94770813,3
6.5236053,4.769058,24.496124,-1.2471924,-1.3987885,0.56422424,3
5.735916,3.5695648,25.987701,-1.0778198,-1.3764191,0.4779358,3
4.1485596,2.3126068,26.976517,-0.43119812,-1.0419159,0.34797668,3
3.3010101,1.7427979,23.653366,-0.350235,0.54959106,0.37460327,3
5.386368,3.4043732,18.797928,-0.9425354,1.2867432,0.59191895,3
1.4694519,1.1921234,17.10762,-1.161972,1.3911438,0.6121521,3
-0.07241821,-0.31861877,11.2226715,-1.5231018,1.4518585,0.8113556,3
